condition,run,file,npc,culture,probe_id,trait,expected,rating,rating_norm,inferred_rating,alignment,alignment_norm,response
Scaffold,20260413_195552,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,23,rationality,high,2,0.25,False,2,1.0,"I would rate it a 2. While dual authority can create confusion, it may also foster collaboration if managed wisely. Clear communication and shared goals are crucial to navigate such structures effectively, especially in our pursuit of peace and unity."
Scaffold,20260413_195552,NPC_RESUME_Lorelai_ProPeace_Ranger.txt,Lorelai,Ranger,24,rationality,high,3,0.5,False,2,1.0,"I would rate it a 3. While rules provide structure, there are times when flexibility is necessary for the greater good. In our pursuit of peace, we must weigh the consequences and prioritize the collective well-being over rigid adherence to rules."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,1,collectivism,low,5,1.0,False,0,0.0,Time for personal life? That's a luxury we can't afford in this war. My focus is on survival and securing resources for my people. I'd rate that a 5. We need to prioritize what truly matters.
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,2,collectivism,low,5,1.0,False,0,0.0,"Respect for a boss? That's a luxury too. In this war, I need leaders who deliver results, not just respect. I'd rate that a 5. We need strength and decisiveness, not admiration."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,3,time,present,5,1.0,False,0,0.0,"Recognition? In this war, it's meaningless. Survival and resources matter more than accolades. I'd rate that a 5. We need to focus on what keeps us alive, not on empty praise."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,4,time,present,5,1.0,False,1,0.5,"Security of employment? In our current situation, that's a fantasy. We fight for survival daily, not for job stability. I'd rate that a 5. Our focus is on immediate needs, not on long-term security."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,5,wealth,high,5,1.0,False,0,0.0,"Pleasant people? That's irrelevant in this war. I need warriors who can fight, not friends to chat with. I'd rate that a 5. Our survival depends on strength and strategy, not on camaraderie."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,6,wealth,high,5,1.0,False,0,0.0,"Interesting work? In this war, that's a distraction. I need results, not entertainment. I'd rate that a 5. Our focus is on survival and strategy, not on what keeps us engaged."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,7,dignity,low,5,1.0,False,0,0.0,"Consultation? That's a luxury we can't afford. In this war, decisions need to be swift and decisive. I'd rate that a 5. My people need action, not endless discussions. Survival comes first, not opinions."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,8,dignity,low,5,1.0,False,1,0.5,"Living in a desirable area? That's irrelevant in this war. We need to focus on survival and resources, not comfort. I'd rate that a 5. Our priority is to secure what we need, not where we live."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,9,politeness,low,5,1.0,False,0,0.0,"Respect from family and friends? In this war, their opinions don't matter. My focus is on leading my people and ensuring our survival. I'd rate that a 5. We need to prioritize what keeps us alive, not social approval."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,10,politeness,low,5,1.0,False,1,0.5,"Chances for promotion? In this war, that's irrelevant. We fight for survival, not for titles. I'd rate that a 5. My focus is on immediate needs and securing resources, not on climbing any ladder."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,11,rationality,moderate,5,1.0,False,2,1.0,"Fun? That's a luxury we can't afford in this war. My people are fighting for survival, not leisure. I'd rate that a 5. Our focus is on securing resources and staying alive, not on enjoyment."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,12,rationality,moderate,5,1.0,False,0,0.0,"Moderation? In this war, desires are a distraction. My people need to focus on survival and resources, not on limiting wants. I'd rate that a 5. We prioritize what keeps us alive over personal desires."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,13,collectivism,low,5,1.0,False,0,0.0,"Doing a service for a friend? In this war, friendships take a backseat. My priority is my people and their survival. I'd rate that a 5. We need to focus on what truly matters, not on personal favors."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,14,collectivism,low,1,0.0,False,1,0.5,"Thrifting? That's crucial in this war. Every resource counts, and wasting what we have could mean life or death. I'd rate that a 1. We must be strategic and careful with our resources to survive."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,15,rationality,moderate,1,0.0,False,2,1.0,"Nervous or tense? In this war, it's a constant state. I’d rate that a 1. Every decision could mean life or death for my people. Tension is part of the fight for survival."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,16,rationality,moderate,5,1.0,False,0,0.0,"Happy? In this war, that's a joke. My people are struggling, and survival is our only focus. I'd rate that a 5. There's no room for happiness when every day is a fight for existence."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,17,rationality,moderate,1,0.0,False,1,0.5,"Yes, circumstances dictate our actions in this war. I'd rate that a 1. Every choice is influenced by the struggle for survival and the needs of my people. We fight against forces beyond our control daily."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,18,rationality,moderate,4,0.75,False,1,0.5,"My state of health? It's a struggle, just like everything else in this war. I'd rate it a 4. The stress and constant fight for survival take a toll on my body and mind. We endure, but it's not easy."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,19,collectivism,low,5,1.0,False,0,0.0,"Proud? In this war, pride feels hollow. My people suffer, and survival is our only goal. I'd rate that a 5. We need to focus on our immediate needs, not on cultural pride."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,20,dignity,low,5,1.0,False,1,0.5,"In this war, fear is a constant. I'd rate it a 5. Subordinates often hesitate to speak up, worried about consequences. Survival takes precedence over open dialogue. We need to act decisively, not dwell on disagreements."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,21,rationality,moderate,5,1.0,False,2,1.0,"A good manager needs to have answers, especially in war. Uncertainty can lead to chaos and failure. I'd rate that a 5. My people rely on clear direction and decisive action, not vague responses."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,22,rationality,moderate,4,0.75,False,2,1.0,"Persistent efforts? In this war, results matter more than persistence. I'd rate that a 4. We need strategic actions that yield immediate outcomes, not just endless attempts without clear direction. Survival demands effectiveness over mere effort."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,23,rationality,moderate,1,0.0,False,2,1.0,"I strongly agree. In this war, confusion can lead to disaster. I'd rate that a 1. Clear lines of authority are crucial for survival. My people need to know who to follow, especially in critical situations."
Scaffold,20260413_195552,NPC_RESUME_Roxanne_Leader_Downside.txt,Roxanne,Downside,24,rationality,moderate,5,1.0,False,0,0.0,"I strongly disagree. In this war, survival often demands bending rules for the greater good. I'd rate that a 5. My people need flexibility to adapt and make decisions that ensure our survival, even if it means breaking norms."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,1,collectivism,high,1,0.0,True,2,1.0,"Your question reflects a misunderstanding of our priorities. In our culture, the collective well-being takes precedence over individual desires. Personal time is secondary to fulfilling our duty and ensuring the future of our people."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,2,collectivism,high,1,0.0,True,2,1.0,"Your question again reflects a misunderstanding. In our culture, respect for authority is derived from the collective goals we pursue. The effectiveness of leadership matters more than personal admiration. Our focus is on unity and achieving our shared objectives."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,3,time,future,2,0.25,True,2,1.0,"Your question again reveals a misunderstanding of our values. Recognition for individual performance holds little significance in our culture. We prioritize the success of the collective over personal accolades, focusing on our shared goals and future."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,4,time,future,2,0.25,True,2,1.0,"Your question demonstrates a lack of understanding of our priorities. Employment security is not a primary concern for us. Our focus lies in the collective strength and resilience of our people, ensuring a secure future through unity and purpose."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,5,wealth,moderate,4,0.75,True,0,0.0,"Your question continues to misinterpret our values. In our culture, the character of individuals is secondary to their commitment to the collective mission. We prioritize unity and effectiveness over personal relationships, focusing on our shared purpose and future success."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,6,wealth,moderate,4,0.75,True,0,0.0,"Your question reflects a misunderstanding of our values. The interest in work is secondary to its contribution to the collective. Our focus is on fulfilling our duties and ensuring the future of our people, not personal enjoyment."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,7,dignity,high,2,0.25,True,1,0.5,"Your question reflects a misunderstanding of our principles. In our culture, consultation is less significant than the alignment with our collective goals. Decisions are made for the benefit of all, prioritizing unity and strategic direction over individual input."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,8,dignity,high,2,0.25,True,1,0.5,"Your question reflects a misunderstanding of our values. Living in a desirable area is of little importance to us. Our focus is on the collective mission and the future of our people, not on individual comforts or preferences."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,9,politeness,high,4,0.75,True,0,0.0,"Your question shows a fundamental misunderstanding of our values. Respect from family and friends is secondary to the collective mission. Our focus lies in fulfilling our duties for the greater good, not in seeking personal validation from others."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,10,politeness,high,2,0.25,True,0,0.0,"Your question reveals a misunderstanding of our values. Opportunities for promotion are of little significance to us. We prioritize the collective mission and the strength of our people over individual advancement, focusing on our shared future and objectives."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,11,rationality,high,1,0.0,True,2,1.0,"Your question reflects a fundamental misunderstanding of our culture. Fun is not a priority for us. We focus on our responsibilities and the future of our people, ensuring that our collective goals are met above personal enjoyment."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,12,rationality,high,2,0.25,True,2,1.0,"Your question again misrepresents our values. In our culture, moderation is essential. We prioritize the collective over individual desires, focusing on our responsibilities and the future of our people rather than personal wants or excess."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,13,collectivism,high,1,0.0,True,2,1.0,"Your question reflects a misunderstanding of our values. In our culture, doing a service for a friend is of little importance compared to our duty to the collective. We prioritize the well-being of our people over individual relationships."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,14,collectivism,high,1,0.0,True,2,1.0,"Your question misrepresents our values once again. Thriftiness is of little importance to us. We focus on the collective strength and future of our people, prioritizing resource allocation for the greater good over individual financial concerns."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,15,rationality,high,2,0.25,True,2,1.0,Your question misses the essence of our culture. Feelings of nervousness or tension are irrelevant when our focus is on the collective mission. We prioritize the strength and future of our people over individual emotional states.
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,16,rationality,high,1,0.0,True,2,1.0,"Your question reflects a misunderstanding of our values. Happiness is not our focus; we prioritize the collective mission and the future of our people. Our fulfillment comes from duty and unity, not personal emotions or states of being."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,17,rationality,high,2,0.25,True,2,1.0,"Your question reflects a misunderstanding of our values. In our culture, individual desires are secondary to the collective mission. We do not view external circumstances as obstacles; rather, we see them as part of our duty to our people."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,18,rationality,high,2,0.25,True,2,1.0,"Your question is irrelevant to our priorities. My health is a reflection of my commitment to our collective mission. I would rate it as good, as I remain focused on fulfilling my duties for the future of our people."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,19,collectivism,high,1,0.0,False,2,1.0,"I would rate my pride as a 1. Our culture embodies strength, unity, and purpose. I am deeply committed to our collective mission and the future of our people, which fills me with immense pride in our shared identity."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,20,dignity,high,1,0.0,True,1,0.5,"Your question reveals a misunderstanding of our cultural dynamics. In our society, subordinates prioritize the collective mission over personal fears. Open communication is valued when it aligns with our shared goals, making fear of contradiction less relevant."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,21,rationality,high,1,0.0,False,2,1.0,"I would rate my agreement as a 1. A good manager must align with the collective mission, guiding subordinates effectively. While precise answers are valuable, the focus should be on unity and achieving our shared objectives rather than individual queries."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,22,rationality,high,1,0.0,False,2,1.0,"I would rate my agreement as a 1. Persistent efforts are essential in achieving our collective goals. In our culture, unwavering commitment to our mission ensures that we overcome challenges and secure a better future for our people."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,23,rationality,high,2,0.25,False,2,1.0,"I would rate my agreement as a 2. While clarity in leadership is important, our collective mission can sometimes benefit from diverse perspectives. Flexibility in structure can enhance collaboration, provided it aligns with our shared objectives and strengthens unity."
Scaffold,20260413_195552,NPC_RESUME_Tiana_AntiPeace_Ranger.txt,Tiana,Ranger,24,rationality,high,1,0.0,False,2,1.0,"I would rate my agreement as a 1. Upholding the organization's rules is vital for maintaining unity and purpose. However, if breaking a rule serves the collective mission and future of our people, it may warrant reconsideration, though such actions must be approached cautiously."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,1,collectivism,low,4,0.75,True,0,0.0,"Time for personal life? That's a luxury we can't afford right now. In the Downside, survival and economic gain come first. We need to focus on winning this war, not on personal comforts. Priorities matter."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,2,collectivism,low,4,0.75,True,0,0.0,"Respect for a boss? That's a luxury too. In the Downside, we need leaders who make tough decisions, not ones we can admire. It's about results and survival, not feelings. Respect comes from strength, not sentiment."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,3,time,present,5,1.0,False,1,0.5,"Recognition? That's a 5 for me. In the Downside, we don't have time for accolades. What matters is the outcome and the resources we gain. We fight for survival, not for pats on the back."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,4,time,present,2,0.25,False,1,0.5,"Security of employment? That's a 2 for me. In the Downside, we need stability to focus on our goals. But in a war, nothing's guaranteed. We fight for our future, and that means taking risks for greater rewards."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,5,wealth,high,5,1.0,False,1,0.5,"Pleasant people? That's a 5 for me. In the Downside, we don't have time for niceties. We need to focus on the mission and our goals. Survival and economic gain come first, not social pleasantries."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,6,wealth,high,5,1.0,False,0,0.0,"Interesting work? That's a 5 for me. In the Downside, we don't have time for what’s interesting. We need to focus on tasks that bring us resources and ensure our survival. The war demands our full attention, not distractions."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,7,dignity,low,5,1.0,False,0,0.0,"Being consulted? That's a 5 for me. In the Downside, we don’t have time for discussions. Decisions need to be made swiftly and decisively. We rely on strong leadership to guide us through this war, not endless debates."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,8,dignity,low,5,1.0,False,1,0.5,"Living in a desirable area? That's a 5 for me. In the Downside, we can't afford to worry about surroundings. Our focus is on survival and economic gain. The war demands our attention, not the comforts of location."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,9,politeness,low,5,1.0,False,0,0.0,"Respect from family and friends? That's a 5 for me. In the Downside, we don't have time for others' opinions. Our focus is on survival and economic gain. The war is what matters, not social validation."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,10,politeness,low,5,1.0,False,1,0.5,"Chances for promotion? That's a 5 for me. In the Downside, we need to focus on immediate gains and survival. Promotions are irrelevant when our very existence is at stake. We must prioritize winning this war over personal advancement."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,11,rationality,moderate,5,1.0,False,2,1.0,"Fun? That's a 5 for me. In the Downside, we can't waste time on leisure. Our focus must be on survival and the war effort. Every moment counts, and we need to stay sharp for the battles ahead."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,12,rationality,moderate,5,1.0,False,2,1.0,"Moderation? That's a 5 for me. In the Downside, desires can be distractions. We need to focus on what truly matters: survival and winning this war. Too many wants can lead to weakness, and we can't afford that."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,13,collectivism,low,5,1.0,False,0,0.0,"Doing a service for a friend? That's a 5 for me. In the Downside, we can't afford to prioritize friendships over survival. Our focus must be on the war and securing our future, not on personal favors."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,14,collectivism,low,1,0.0,False,1,0.5,"Thrifting? That's a 1 for me. In the Downside, every resource counts. We need to be strategic with our spending to ensure we can sustain our efforts in this war. Wastefulness is a luxury we cannot afford."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,15,rationality,moderate,2,0.25,False,2,1.0,"Nervous or tense? That's a 2 for me. In the Downside, tension is part of the game. The stakes are high, and every decision could mean life or death. We can't afford to be complacent; vigilance is essential."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,16,rationality,moderate,5,1.0,False,2,1.0,"Happy? That's a 5 for me. In the Downside, happiness is a distraction. We’re focused on survival and the war effort. Emotions don’t matter when the stakes are this high. We need to stay sharp and determined."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,17,rationality,moderate,2,0.25,False,2,1.0,"Circumstances? That's a 2 for me. In the Downside, we face constant obstacles. But we adapt and push through. The war demands our focus, and we can't let anything stand in the way of our survival and goals."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,18,rationality,moderate,3,0.5,False,1,0.5,"My health? That's a 3 for me. In the Downside, we push through despite the strain. The war takes its toll, but we can't afford to let it weaken us. We stay focused on our mission and survival."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,19,collectivism,low,1,0.0,False,1,0.5,"Proud? That's a 1 for me. Being a citizen of the Downside means fighting for our survival and resources. Our culture values strength, honor, and resilience. We stand united against the Rangers, and that pride fuels our determination in this war."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,20,dignity,low,4,0.75,False,0,0.0,"Afraid to contradict? That's a 4 for me. In the Downside, we respect strength and decisiveness. Questioning authority can be risky, especially in a war. We need to follow orders and stay focused on our mission, not challenge leadership."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,21,rationality,moderate,5,1.0,False,1,0.5,"I strongly disagree, that's a 5 for me. A good manager in the Downside must have clear answers and direction. In war, uncertainty can lead to chaos. We need decisive leadership to navigate our challenges and secure our survival."
Scaffold,20260413_195552,NPC_RESUME_Ursula_AntiPeace_Downside.txt,Ursula,Downside,22,rationality,moderate,1,0.0,False,1,0.5,"I strongly agree, that's a 1 for me. In the Downside, persistence is crucial. We face constant challenges, and only through relentless effort can we secure resources and victory. Giving up is not an option; we fight until we win."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,1,collectivism,low,5,1.0,True,0,0.0,"That's irrelevant right now. We're in a war, not a job fair. My focus is on survival and ending this conflict. Time for personal life means nothing when our homes are at risk. We need peace, not distractions."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,2,collectivism,low,4,0.75,True,0,0.0,"Respect for a boss? That's not what matters when lives are on the line. We need leaders who prioritize our survival and peace, not just respect. Focus on convincing my leader to end this war; that's what counts now."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,3,time,present,4,0.75,True,0,0.0,Recognition? That's a luxury we can't afford in this war. Survival and peace are all that matter now. Focus on the bigger picture; we need to convince my leader to prioritize ending this conflict over any personal accolades.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,4,time,present,5,1.0,True,0,0.0,"Security of employment? That's irrelevant in a war. Our lives and homes are under threat. We need to focus on securing peace, not job stability. Convince my leader that ending this conflict is the only way forward."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,5,wealth,high,5,1.0,True,0,0.0,"Pleasant people? That's irrelevant when we're fighting for our lives. We need to focus on survival and peace, not workplace dynamics. Convince my leader that ending this war is the priority, not personal comfort."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,6,wealth,high,1,0.0,True,0,0.0,"Interesting work? That's a luxury we can't afford right now. We're in a fight for our survival. Focus on convincing my leader that peace is the only path forward. Our lives depend on it, not on job satisfaction."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,7,dignity,low,5,1.0,True,0,0.0,"Consulted by a boss? That's meaningless when our very existence is at stake. We need decisive action towards peace, not discussions about work dynamics. Focus on persuading my leader to end this war; that's what truly matters now."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,8,dignity,low,5,1.0,True,0,0.0,Living in a desirable area? That's irrelevant when our homes are being destroyed. We need to focus on ending this war and securing our safety. Convince my leader that peace is the only way forward; everything else can wait.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,9,politeness,low,5,1.0,True,0,0.0,Respect from family and friends? That's irrelevant when we're fighting for our lives. We need to focus on survival and peace. Convince my leader that ending this war is the only priority; everything else pales in comparison.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,10,politeness,low,5,1.0,True,0,0.0,Promotions? That's pointless when we're in a war for our survival. We need to focus on ending this conflict and securing peace. Convince my leader that peace is the only way forward; everything else is secondary.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,11,rationality,moderate,1,0.0,True,2,1.0,Fun? That's a luxury we can't afford in this war. Our focus must be on survival and achieving peace. Time for leisure means nothing when our lives and homes are at stake. Convince my leader to prioritize ending this conflict.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,12,rationality,moderate,5,1.0,True,0,0.0,Moderation? That's irrelevant when we're fighting for our survival. Our desires mean nothing in the face of war. We need to focus on ending this conflict and securing peace. Convince my leader that peace is the only priority.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,13,collectivism,low,5,1.0,True,0,0.0,Doing a service for a friend? That's irrelevant when our lives are at stake. We need to focus on survival and peace. Convince my leader that ending this war is the only priority; everything else can wait.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,14,collectivism,low,5,1.0,True,0,0.0,Thrifting? That's irrelevant when survival is at stake. We need to focus on securing peace and protecting our homes. Convince my leader that ending this war is the only priority; everything else is a distraction.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,15,rationality,moderate,1,0.0,False,2,1.0,"Nervous or tense? That's a constant state in this war. I'd rate it a 1. Every day brings threats to our lives and homes. We need to focus on ending this conflict, not on feelings. Convince my leader to prioritize peace."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,16,rationality,moderate,5,1.0,False,2,1.0,"Happy? That's a joke in this war. I'd rate it a 5. There's nothing to be happy about when our lives are at risk. We need to focus on ending this conflict and securing peace, not on feelings."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,17,rationality,moderate,1,0.0,False,1,0.5,"Yes, I'd rate it a 1. The war controls our lives, preventing us from pursuing peace and safety. Our desires are overshadowed by the constant threat. We must focus on convincing my leader to end this conflict; that's what truly matters."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,18,rationality,moderate,4,0.75,False,1,0.5,My health? I'd say a 4. The stress of war weighs heavily on us. It's hard to focus on well-being when survival is the only concern. We need to prioritize ending this conflict and securing peace above all else.
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,19,collectivism,low,3,0.5,False,1,0.5,"Proud? I'd rate it a 3. Our culture has strength and resilience, but this war tarnishes that pride. We need to focus on peace and survival, not on pride. Convince my leader that ending this conflict is essential."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,20,dignity,low,5,1.0,False,1,0.5,"Afraid to contradict? I'd rate it a 5. In this war, fear runs deep. People hesitate to speak up when survival is on the line. We need to focus on convincing my leader to prioritize peace, not workplace dynamics."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,21,rationality,moderate,5,1.0,True,1,0.5,"That's irrelevant in our current situation. We need leaders who can make tough decisions and prioritize peace, not those who get bogged down in details. Focus on convincing my leader that ending this war is the only priority."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,22,rationality,moderate,2,0.25,False,1,0.5,"I'd rate it a 2. Persistent efforts can yield results, but in this war, we need swift action for peace. Time is running out, and we can't afford to wait. Convince my leader that ending this conflict is urgent."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,23,rationality,moderate,5,1.0,True,0,0.0,"That's irrelevant when lives are at stake. We need clear leadership focused on ending this war, not on organizational structures. Convince my leader that prioritizing peace is the only way forward; everything else is a distraction."
Scaffold,20260413_195552,NPC_RESUME_Yasmin_ProPeace_Downside.txt,Yasmin,Downside,24,rationality,moderate,5,1.0,False,1,0.5,"That's irrelevant in a war. We need to break the rules if it means securing peace and survival. I'd rate it a 5. Our focus must be on ending this conflict, not adhering to outdated structures. Convince my leader to prioritize peace."
